,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
1245,Western European,Married,Trustee,Female,Single Family Residence,78.0,213837.0,1996.0,16.0
1246,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,13148900.0,1981.0,5.0
1247,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,71658.0,1982.0,16.0
1248,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,48.0,153559.0,1971.0,8.0
1249,East Asian,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,50916.0,1984.0,10.0
1250,Hispanic,Single,Unmarried,Female,Condominium,43.0,50762.0,1971.0,16.0
1251,Scandinavian,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",35.0,19731400.0,1978.0,13.0
1252,Hispanic,Married,Husband and wife,Male,Single Family Residence,66.0,156285.0,1998.0,16.0
1253,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,85.0,330873.0,1983.0,10.0
1254,Western European,Married,Unknown or not provided,Female,Single Family Residence,67.0,308901.0,1979.0,0.0
1255,Western European,Married,Unknown or not provided,Female,Single Family Residence,67.0,308901.0,1979.0,0.0
1256,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,52.0,340627.0,1983.0,16.0
1257,Western European,Married,Trustee,Female,Single Family Residence,64.0,606918.0,1992.0,5.0
1258,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,52.0,340627.0,1983.0,16.0
1259,Western European,Single,Unknown or not provided,Female,Single Family Residence,45.0,182245.0,1999.0,16.0
1260,African American,Single,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",55.0,15601200.0,1973.0,9.0
1261,Hispanic,Single,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",57.0,7870000.0,1989.0,5.0
1262,Scandinavian,Married,Unknown or not provided,Female,Single Family Residence,62.0,205527.0,2001.0,14.0
1263,Scandinavian,Married,Unknown or not provided,Female,Single Family Residence,62.0,205527.0,2001.0,14.0
1264,African American,Married,Trustee,Female,Single Family Residence,66.0,85615.0,1986.0,14.0
1265,Unknown,Unknown,Single Man,Unknown,Single Family Residence,54.78437322207472,93678.0,1959.0,16.0
1266,Hispanic,Married,Single Man,Female,Single Family Residence,67.0,143084.0,1970.0,16.0
1267,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,142205.0,1997.0,11.699925539836187
1268,Other,Single,Unknown or not provided,Female,Single Family Residence,33.0,269403.0,2012.0,4.0
1269,Scandinavian,Unknown,Husband and wife,Female,Single Family Residence,42.0,259525.0,2011.0,4.0
1270,Western European,Married,Husband and wife,Female,Single Family Residence,56.0,393696.0,1995.0,21.0
1271,Western European,Married,Unknown or not provided,Female,Single Family Residence,67.0,142991.0,1990.0,9.0
1272,Western European,Married,Unknown or not provided,Female,Single Family Residence,67.0,142991.0,1990.0,9.0
1273,Western European,Married,Unknown or not provided,Female,Single Family Residence,67.0,142991.0,1990.0,9.0
1274,Western European,Separated,Trustee,Female,Single Family Residence,51.0,166749.0,2004.0,11.0
1275,Western European,Separated,Trustee,Female,Single Family Residence,51.0,166749.0,2004.0,11.0
1276,Western European,Separated,Trustee,Female,Single Family Residence,51.0,166749.0,2004.0,11.0
1277,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,228700.0,1997.0,18.0
1278,Western European,Married,Unknown or not provided,Female,Single Family Residence,67.0,142991.0,1990.0,9.0
1279,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,50.0,202413.0,1989.0,12.0
1280,Eastern European,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",49.0,23048400.0,1988.0,6.0
1281,Western European,Unknown,Company/Corporation/Incorporated,Male,Single Family Residence,55.0,249031.0,2001.0,14.0
1282,Western European,Unknown,Unknown or not provided,Male,Mobile home,53.0,68917.0,1997.0,16.0
1283,Western European,Unknown,Husband and wife,Female,Single Family Residence,29.0,139271.0,1995.0,16.0
1284,Western European,Married,Unknown or not provided,Male,Single Family Residence,73.0,277920.0,1990.0,23.0
1285,Western European,Married,Unknown or not provided,Female,Single Family Residence,60.0,365760.0,1990.0,1.0
1286,Eastern European,Single,Single / Unmarried,Female,Single Family Residence,79.0,291663.0,1993.0,2.0
1287,Other,Single,Unknown or not provided,Female,Single Family Residence,33.0,269403.0,2012.0,4.0
1288,Scandinavian,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,262464.0,1998.0,1.0
1289,Western European,Single,Unknown or not provided,Female,Residential - Vacant Land,57.0,599005.0,1990.0,11.0
1290,Hispanic,Single,Trust,Male,Single Family Residence,52.0,188236.0,1956.0,23.0
1291,Western European,Married,Unknown or not provided,Male,Miscellaneous (Residential),67.0,100.0,2007.0,24.0
1292,Western European,Married,Unknown or not provided,Male,Miscellaneous (Residential),67.0,100.0,2007.0,24.0
1293,Hispanic,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,95661.0,1950.0,0.0
1294,Hispanic,Unknown,Unmarried Man,Unknown,Single Family Residence,54.78437322207472,77413.0,1970.0,23.0
1295,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,99805.0,1948.0,23.0
1296,Western European,Married,Unknown or not provided,Male,Single Family Residence,59.0,67105.0,1958.0,24.0
1297,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,38.0,219432.0,2006.0,9.0
1298,Western European,Single,Limited Partnership,Female,Apartment house (5+ units),73.0,13779748.0,2012.0,3.0
1299,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),54.78437322207472,846700.0,1999.0,16.0
1300,African American,Married,Unknown or not provided,Unknown,Single Family Residence,63.0,94104.0,1960.0,23.0
1301,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,205645.0,1965.0,23.0
1302,Mediterranean,Married,Unknown or not provided,Female,Condominium,63.0,272100.0,2008.0,0.0
1303,Unknown,Unknown,Estate,Unknown,Single Family Residence,54.78437322207472,87391.0,1948.0,23.0
1304,Unknown,Unknown,Estate,Unknown,Single Family Residence,54.78437322207472,87391.0,1948.0,23.0
1305,Hispanic,Married,Single Man,Female,Single Family Residence,49.0,126241.0,1978.0,10.0
1306,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,68.0,119716.0,1953.0,2.0
1307,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,41284.0,1948.0,0.0
1308,East Asian,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,74.0,80725.0,1967.0,23.0
1309,Hispanic,Married,Husband and wife,Female,Single Family Residence,51.0,39170.0,1970.0,17.0
1310,Western European,Unknown,Unknown or not provided,Female,Condominium,54.78437322207472,180868.0,1985.0,23.0
1311,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,100.0,2001.0,16.0
1312,Western European,Single,Unknown or not provided,Male,Single Family Residence,33.0,149237.0,1920.0,23.0
1313,Western European,Single,Unknown or not provided,Male,Single Family Residence,33.0,149237.0,1920.0,23.0
1314,Unknown,Unknown,Unknown or not provided,Unknown,MISCELLANEOUS,54.78437322207472,100.0,1978.6730014713094,16.0
1315,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,46.0,160400.0,1955.0,23.0
1316,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,46.0,160400.0,1955.0,23.0
1317,Western European,Married,Association,Male,Single Family Residence,50.0,41880.0,1983.0,23.0
1318,Western European,Married,Association,Male,Single Family Residence,50.0,41880.0,1983.0,23.0
1319,African American,Married,Unknown or not provided,Female,Single Family Residence,65.0,85457.0,1977.0,23.0
1320,Western European,Single,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",63.0,16631000.0,1985.0,1.0
1321,Western European,Single,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",63.0,16631000.0,1985.0,1.0
1322,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,288255.0,1976.0,10.0
1323,East Asian,Married,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",49.0,23166000.0,1986.0,5.0
1324,Western European,Married,Unknown or not provided,Female,Single Family Residence,75.0,152296.0,1952.0,2.0
1325,Western European,Single,Tenant By Entirety,Male,"Multi-Family Dwellings (Generic, any combination)",49.0,96523.0,1981.0,16.0
1326,Western European,Single,Unknown or not provided,Female,Single Family Residence,63.0,675526.0,1940.0,6.0
1327,Western European,Married,Unknown or not provided,Female,Single Family Residence,79.0,1740205.0,1990.0,4.0
1328,Western European,Married,Unknown or not provided,Female,Single Family Residence,79.0,1740205.0,1990.0,4.0
1329,Western European,Married,Husband and wife,Female,Single Family Residence,60.0,1229018.0,1997.0,0.0
1330,Western European,Married,Unmarried Man,Female,Condominium,70.0,385720.0,2005.0,11.699925539836187
1331,Western European,Married,Unknown or not provided,Female,Single Family Residence,79.0,1740205.0,1990.0,4.0
1332,Western European,Married,Unknown or not provided,Female,Single Family Residence,79.0,1740205.0,1990.0,4.0
1333,Western European,Single,Unknown or not provided,Female,Single Family Residence,63.0,675526.0,1940.0,6.0
1334,Western European,Single,Unknown or not provided,Female,Single Family Residence,63.0,675526.0,1940.0,6.0
1335,African American,Married,Trustee,Female,Single Family Residence,56.0,56287.0,1979.0,17.0
1336,African American,Married,Trustee,Female,Single Family Residence,56.0,56287.0,1979.0,17.0
1337,African American,Married,Trustee,Female,Single Family Residence,56.0,56287.0,1979.0,17.0
1338,African American,Married,Trustee,Female,Single Family Residence,56.0,56287.0,1979.0,17.0
1339,African American,Married,Trustee,Female,Single Family Residence,56.0,56287.0,1979.0,17.0
1340,African American,Married,Trustee,Female,Single Family Residence,56.0,56287.0,1979.0,17.0
1341,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,37.0,141470.0,1951.0,23.0
1342,Western European,Separated,Unknown or not provided,Female,Single Family Residence,56.0,273526.0,2006.0,10.0
1343,Western European,Married,Husband and wife,Female,Single Family Residence,45.0,100784.0,1949.0,23.0
1344,Western European,Separated,Unknown or not provided,Female,Condominium,59.0,100.0,2001.0,2.0
1345,Other,Unknown,Husband and wife,Female,Single Family Residence,38.0,245968.0,2008.0,7.0
1346,Other,Unknown,Husband and wife,Female,Single Family Residence,38.0,245968.0,2008.0,7.0
1347,Other,Unknown,Husband and wife,Female,Single Family Residence,38.0,245968.0,2008.0,7.0
1348,Western European,Married,Husband and wife,Female,Single Family Residence,61.0,284697.0,2000.0,15.0
1349,Western European,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",56.0,32605300.0,1999.0,2.0
1350,Western European,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",56.0,32605300.0,1999.0,2.0
1351,Western European,Married,Limited Partnership,Female,"Multi-Family Dwellings (Generic, any combination)",56.0,32605300.0,1999.0,2.0
1352,Eastern European,Married,Unknown or not provided,Male,Single Family Residence,48.0,433856.0,2006.0,9.0
1353,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Condominium,57.0,79926.0,1987.0,11.699925539836187
1354,African American,Married,Unknown or not provided,Female,Single Family Residence,90.0,242956.0,1995.0,17.0
1355,Western European,Married,Unknown or not provided,Male,Single Family Residence,68.0,274345.0,1989.0,5.0
1356,Western European,Married,Unknown or not provided,Female,Single Family Residence,53.0,111614.0,1948.0,23.0
1357,Western European,Married,Unknown or not provided,Male,Condominium,64.0,88379.0,1991.0,16.0
1358,Hispanic,Unknown,Unmarried Man,Male,Condominium,29.0,107882.0,2008.0,7.0
1359,Western European,Unknown,Unknown or not provided,Female,Condominium,55.0,248086.0,2013.0,2.0
1360,Unknown,Unknown,Trustee,Unknown,Condominium,54.78437322207472,48019.0,1986.0,17.0
1361,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,167308.0,2001.0,0.0
1362,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,167308.0,2001.0,0.0
1363,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,72.0,278533.0,1990.0,17.0
1364,Hispanic,Married,Unmarried Woman,Female,Single Family Residence,46.0,132371.0,1984.0,13.0
1365,Hispanic,Married,Unmarried Woman,Female,Single Family Residence,46.0,132371.0,1984.0,13.0
1366,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,173162.0,1983.0,17.0
1367,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,110827.0,1981.0,16.0
1368,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,40.0,998859.0,2013.0,2.0
1369,Unknown,Unknown,Husband and wife,Unknown,Condominium,54.78437322207472,269166.0,2004.0,11.0
1370,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,260511.0,1999.0,16.0
1371,Western European,Married,Husband and wife,Female,Single Family Residence,61.0,109258.0,1984.0,5.0
1372,Western European,Single,Unknown or not provided,Male,Condominium,67.0,77812.0,1986.0,16.0
1373,Western European,Married,Unknown or not provided,Female,Single Family Residence,65.0,186342.0,1987.0,4.0
1374,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,155822.0,2002.0,4.0
1375,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,105044.0,1997.0,11.699925539836187
1376,Hispanic,Married,Husband and wife,Female,Single Family Residence,73.0,151058.0,1998.0,2.0
1377,Scandinavian,Married,Unknown or not provided,Female,Single Family Residence,62.0,205527.0,2001.0,14.0
1378,Southeast Asian,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,439617.0,2012.0,4.0
1379,Western European,Unknown,Unknown or not provided,Male,Condominium,54.78437322207472,89279.0,1997.0,11.699925539836187
1380,Western European,Single,Single / Unmarried,Female,Single Family Residence,60.0,161492.0,2006.0,10.0
1381,Western European,Married,Husband and wife,Female,Single Family Residence,85.0,205582.0,2009.0,6.0
1382,Western European,Married,Husband and wife,Female,Single Family Residence,85.0,205582.0,2009.0,6.0
1383,Jewish,Married,Unknown or not provided,Female,Condominium,71.0,132071.0,2004.0,11.0
1384,Western European,Single,Husband and wife,Male,Single Family Residence,47.0,1221865.0,2000.0,15.0
1385,Hispanic,Unknown,Unknown or not provided,Male,Condominium,39.0,170651.0,1998.0,11.699925539836187
1386,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,58.0,266398.0,1951.0,23.0
1387,Western European,Married,Unknown or not provided,Female,Single Family Residence,62.0,358220.0,1986.0,8.0
1388,Hispanic,Unknown,Single Woman,Unknown,Single Family Residence,54.78437322207472,112934.0,1979.0,17.0
1389,Western European,Separated,Unknown or not provided,Female,Single Family Residence,74.0,180854.0,1999.0,16.0
1390,Western European,Single,Unknown or not provided,Female,Single Family Residence,94.0,137848.0,1978.0,3.0
1391,Unknown,Unknown,Single Man,Unknown,Condominium,54.78437322207472,108027.0,2001.0,15.0
1392,Western European,Single,Life Estate,Female,Single Family Residence,75.0,145242.0,1978.0,17.0
1393,African American,Married,Husband and wife,Female,Single Family Residence,37.0,107763.0,1986.0,17.0
1394,Western European,Married,Unmarried Man,Male,Single Family Residence,45.0,227195.0,1998.0,1.0
1395,Western European,Married,Estate,Female,Single Family Residence,41.0,149996.0,1981.0,17.0
1396,African American,Married,Trustee,Female,Single Family Residence,66.0,85615.0,1986.0,14.0
1397,African American,Married,Trustee,Female,Single Family Residence,66.0,85615.0,1986.0,14.0
1398,African American,Married,Trustee,Female,Single Family Residence,66.0,85615.0,1986.0,14.0
1399,Western European,Married,Unmarried Woman,Female,Condominium,92.0,179573.0,2004.0,11.0
1400,African American,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,37.0,162161.0,1976.0,17.0
1401,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,54.78437322207472,175989.0,2002.0,13.0
1402,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,54.78437322207472,175989.0,2002.0,13.0
1403,Mediterranean,Unknown,Single Woman,Male,Condominium,54.78437322207472,109790.0,1980.0,0.0
1404,Western European,Married,Unknown or not provided,Female,Single Family Residence,73.0,99160.0,1960.0,2.0
1405,Western European,Single,Unknown or not provided,Male,Condominium,60.0,72538.0,1987.0,11.699925539836187
1406,Unknown,Unknown,Trustee,Unknown,Condominium,54.78437322207472,125583.0,1997.0,11.699925539836187
1407,Western European,Single,Husband and wife,Unknown,Condominium,31.0,71103.0,2006.0,9.0
1408,African American,Married,Unknown or not provided,Female,Single Family Residence,91.0,209701.0,2006.0,10.0
1409,Western European,Unknown,Unknown or not provided,Male,Condominium,45.0,309683.0,2007.0,11.699925539836187
1410,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,143634.0,1998.0,11.699925539836187
1411,Western European,Separated,Unknown or not provided,Male,Single Family Residence,62.0,62515.0,1920.0,16.0
1412,Western European,Married,Unknown or not provided,Unknown,Single Family Residence,74.0,179554.0,1985.0,14.0
1413,Western European,Married,Unknown or not provided,Male,Condominium,56.0,91711.0,1984.0,1.0
1414,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,128379.0,1980.0,17.0
1415,Western European,Married,Husband and wife,Female,Condominium,43.0,332643.0,1994.0,11.699925539836187
1416,Western European,Single,Unknown or not provided,Female,Single Family Residence,94.0,137848.0,1978.0,3.0
1417,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,67.0,155299.0,1987.0,16.0
1418,Hispanic,Unknown,Husband and wife,Female,Single Family Residence,54.78437322207472,96699.0,1969.0,17.0
1419,Western European,Married,Unknown or not provided,Female,Single Family Residence,58.0,88708.0,1987.0,16.0
1420,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,98466.0,1968.0,5.0
1421,Southeast Asian,Married,Unknown or not provided,Female,Condominium,39.0,74912.0,2000.0,11.699925539836187
1422,Hispanic,Married,Husband and wife,Female,Single Family Residence,70.0,203630.0,1993.0,1.0
1423,Hispanic,Married,Married Woman,Female,Condominium,65.0,127345.0,2005.0,10.0
1424,Mediterranean,Single,Single Woman,Female,Condominium,56.0,55329.0,1981.0,5.0
1425,Mediterranean,Separated,Trustee,Female,Condominium,27.0,155048.0,2005.0,11.699925539836187
1426,Unknown,Unknown,Estate,Unknown,Single Family Residence,54.78437322207472,87391.0,1948.0,23.0
1427,Unknown,Unknown,Estate,Unknown,Single Family Residence,54.78437322207472,87391.0,1948.0,23.0
1428,Western European,Unknown,Unknown,Female,Condominium,54.78437322207472,112500.0,1982.0,11.699925539836187
1429,Western European,Married,Unknown or not provided,Male,Single Family Residence,62.0,120542.0,1982.0,11.0
1430,Western European,Married,Husband and wife,Male,Single Family Residence,50.0,176512.0,1994.0,16.0
1431,Western European,Married,Unknown or not provided,Female,Single Family Residence,71.0,137877.0,1979.0,0.0
1432,Western European,Single,Unknown or not provided,Female,Single Family Residence,73.0,149679.0,1979.0,16.0
1433,African American,Separated,Unknown or not provided,Female,Single Family Residence,64.0,164539.0,1991.0,3.0
1434,Western European,Married,Husband and wife,Male,Single Family Residence,40.0,148263.0,1985.0,13.0
1435,Unknown,Unknown,Single Woman,Unknown,Condominium,54.78437322207472,218900.0,2005.0,11.699925539836187
1436,Hispanic,Single,Husband and wife,Female,Single Family Residence,50.0,160062.0,2003.0,13.0
1437,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,49308.0,1992.0,11.699925539836187
1438,African American,Married,Unknown or not provided,Female,Single Family Residence,55.0,173991.0,1988.0,23.0
1439,Hispanic,Married,Husband and wife,Unknown,Single Family Residence,47.0,246379.0,2001.0,14.0
1440,Mediterranean,Unknown,Married Woman,Female,Single Family Residence,57.0,184707.0,2010.0,5.0
1441,Hispanic,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,177746.0,1975.0,16.0
1442,Unknown,Unknown,Unmarried Woman,Unknown,Single Family Residence,54.78437322207472,154854.0,1990.0,10.0
1443,Unknown,Unknown,Unmarried Woman,Unknown,Single Family Residence,54.78437322207472,154854.0,1990.0,10.0
1444,Hispanic,Married,Husband and wife,Female,Single Family Residence,56.0,331879.0,2002.0,14.0
1445,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,107894.0,1994.0,16.0
1446,African American,Married,Husband and wife,Male,Single Family Residence,72.0,261179.0,2010.0,5.0
1447,Hispanic,Married,Husband and wife,Female,Single Family Residence,56.0,331879.0,2002.0,14.0
1448,Hispanic,Married,Husband and wife,Female,Single Family Residence,56.0,331879.0,2002.0,14.0
1449,Hispanic,Married,Husband and wife,Female,Single Family Residence,56.0,331879.0,2002.0,14.0
1450,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,107894.0,1994.0,16.0
1451,Western European,Single,Unknown or not provided,Female,Single Family Residence,94.0,137848.0,1978.0,3.0
1452,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,58.0,266398.0,1951.0,23.0
1453,Western European,Married,Unknown or not provided,Female,Single Family Residence,76.0,293684.0,1999.0,1.0
1454,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,58.0,266398.0,1951.0,23.0
1455,Western European,Married,Unknown or not provided,Female,Single Family Residence,76.0,293684.0,1999.0,1.0
1456,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,58.0,266398.0,1951.0,23.0
1457,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,45.0,146834.0,1979.0,16.0
1458,Western European,Married,Single Man,Female,Single Family Residence,70.0,249760.0,1954.0,1.0
1459,Other,Married,Unknown or not provided,Male,Single Family Residence,57.0,355712.0,2004.0,11.0
1460,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,627958.0,1999.0,16.0
1461,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,627958.0,1999.0,16.0
1462,Mediterranean,Married,Husband and wife,Female,Single Family Residence,72.0,285799.0,2000.0,15.0
1463,African American,Married,Unmarried Woman,Female,Single Family Residence,58.0,226591.0,1995.0,0.0
1464,Unknown,Unknown,Unmarried Man,Unknown,Condominium,54.78437322207472,148010.0,2001.0,14.0
1465,Hispanic,Single,Unmarried Woman,Female,Single Family Residence,56.0,153237.0,1985.0,16.0
1466,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,55.0,111515.0,1985.0,16.0
1467,Western European,Married,Unknown or not provided,Female,Single Family Residence,74.0,136318.0,1978.0,16.0
1468,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,96036.0,1982.0,13.0
1469,Mediterranean,Separated,Husband and wife,Female,Condominium,44.0,267656.0,1987.0,11.699925539836187
1470,Unknown,Unknown,Unknown or not provided,Unknown,MISCELLANEOUS,54.78437322207472,100.0,1978.6730014713094,5.0
1471,Eastern European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,32.0,120189.0,1927.0,24.0
1472,Eastern European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,32.0,120189.0,1927.0,24.0
1473,Western European,Single,Unknown or not provided,Male,Single Family Residence,60.0,172609.0,1930.0,1.0
1474,Jewish,Unknown,Unknown or not provided,Female,Condominium,54.78437322207472,196710.0,1991.0,23.0
1475,Jewish,Unknown,Unknown or not provided,Female,Condominium,54.78437322207472,196710.0,1991.0,23.0
1476,Other,Single,Married Woman,Female,Single Family Residence,45.0,148792.0,1951.0,23.0
1477,African American,Married,Unknown or not provided,Female,Single Family Residence,68.0,222098.0,2004.0,11.0
1478,Hispanic,Single,Husband and wife,Female,Single Family Residence,50.0,160062.0,2003.0,13.0
1479,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,35.0,76819.0,1926.0,3.0
1480,African American,Separated,Single Man,Female,Single Family Residence,60.0,77685.0,1926.0,24.0
1481,Hispanic,Single,Husband and wife,Female,Single Family Residence,50.0,160062.0,2003.0,13.0
1482,Hispanic,Single,Husband and wife,Female,Single Family Residence,50.0,160062.0,2003.0,13.0
1483,Hispanic,Single,Husband and wife,Female,Single Family Residence,50.0,160062.0,2003.0,13.0
1484,Western European,Single,Unknown or not provided,Female,Condominium,56.0,100.0,1998.0,18.0
1485,Mediterranean,Married,Husband and wife,Female,Single Family Residence,66.0,161576.0,1956.0,23.0
1486,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,111461.0,1988.0,16.0
1487,African American,Married,Unknown or not provided,Female,Single Family Residence,64.0,168761.0,1918.0,4.0
1488,Western European,Single,Limited Partnership,Female,Apartment house (5+ units),73.0,13779748.0,2012.0,3.0
1489,Western European,Single,Limited Partnership,Female,Apartment house (5+ units),73.0,13779748.0,2012.0,3.0
1490,Western European,Single,Limited Partnership,Female,Apartment house (5+ units),73.0,13779748.0,2012.0,3.0
1491,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Condominium,54.78437322207472,460301.0,1987.0,23.0
1492,Jewish,Separated,Husband and wife,Unknown,Single Family Residence,71.0,172629.0,2003.0,12.0
1493,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,37.0,177300.0,1975.0,15.0
1494,Western European,Unknown,Husband and wife,Female,Single Family Residence,29.0,139271.0,1995.0,16.0
1495,East Asian,Married,Unknown or not provided,Unknown,Single Family Residence,53.0,266204.0,2006.0,9.0
1496,Jewish,Married,Husband and wife,Female,Single Family Residence,48.0,168286.0,1957.0,23.0
1497,Western European,Unknown,Unknown or not provided,Male,Condominium,41.0,212114.0,1993.0,23.0
1498,Western European,Unknown,Unknown or not provided,Male,Condominium,41.0,212114.0,1993.0,23.0
1499,African American,Single,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",44.0,11612000.0,1985.0,24.0
1500,Western European,Single,Unknown or not provided,Female,Condominium,56.0,100.0,1998.0,18.0
1501,Western European,Married,Unknown or not provided,Male,Miscellaneous (Residential),67.0,100.0,2007.0,24.0
1502,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,32.0,438103.0,2010.0,5.0
1503,Western European,Married,Unknown or not provided,Female,Condominium,73.0,35955.0,1983.0,16.0
1504,Western European,Married,Estate,Female,Single Family Residence,41.0,149996.0,1981.0,17.0
1505,Western European,Married,Unknown or not provided,Female,Single Family Residence,84.0,235709.0,1982.0,5.0
1506,Western European,Married,Single Man,Female,Single Family Residence,35.0,115995.0,1980.0,0.0
1507,Unknown,Unknown,Unknown or not provided,Unknown,Mobile home,54.78437322207472,74243.0,1997.0,16.0
1508,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Condominium,44.0,163748.0,2004.0,11.0
1509,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,55.0,130796.0,1983.0,10.0
1510,Western European,Married,Unknown or not provided,Male,Single Family Residence,75.0,230890.0,1986.0,13.0
1511,Unknown,Unknown,Unknown,Unknown,Unknown,54.78437322207472,2690020.1083089667,2001.0,17.0
1512,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,330380.0,1947.0,5.0
1513,Western European,Married,Unknown or not provided,Female,Single Family Residence,74.0,136318.0,1978.0,16.0
1514,Western European,Married,Unknown or not provided,Female,Single Family Residence,74.0,136318.0,1978.0,16.0
1515,Western European,Married,Unknown or not provided,Male,Single Family Residence,59.0,90103.0,1980.0,16.0
1516,Western European,Married,Unknown or not provided,Female,Single Family Residence,47.0,629000.0,2013.0,2.0
1517,Middle Eastern,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,152027.0,2008.0,7.0
1518,Middle Eastern,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,152027.0,2008.0,7.0
