,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
5418,African American,Married,Company/Corporation/Incorporated,Male,Apartment house (5+ units),60.64804147465438,1877000.0,1926.0,27.0
5419,Jewish,Separated,Unknown or not provided,Female,Apartment house (5+ units),92.0,190365000.0,2002.0,17.873599811343002
5420,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,1504000.0,1915.0,17.0
5421,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,667000.0,1940.7987413772237,11.0
5422,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,1214000.0,1920.0,27.0
5423,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2942000.0,1940.0,26.0
5424,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1200000.0,1987.0,0.0
5425,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,16703000.0,1909.0,27.0
5426,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,931000.0,1940.7987413772237,27.0
5427,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2425000.0,1900.0,27.0
5428,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,28707000.0,1960.0,27.0
5429,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,4162000.0,1900.0,27.0
5430,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,1711000.0,1920.0,27.0
5431,Western European,Married,Unknown or not provided,Male,Cooperative,52.0,882000.0,1940.7987413772237,0.0
5432,Western European,Married,Unknown or not provided,Male,Cooperative,52.0,882000.0,1940.7987413772237,0.0
5433,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,11976000.0,1916.0,27.0
5434,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,83814000.0,1962.0,21.0
5435,Jewish,Married,Unknown or not provided,Female,Condominium,58.0,13019747.341778295,1987.0,8.0
5436,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,2526000.0,1963.0,26.0
5437,Hispanic,Unknown,Unknown or not provided,Female,Apartment house (5+ units),60.64804147465438,11209000.0,1925.0,27.0
5438,Jewish,Single,Unknown or not provided,Female,Apartment house (5+ units),57.0,41874000.0,1931.0,27.0
5439,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,544085.0,1932.0,2.0
5440,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,1932000.0,1910.0,5.0
5441,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,1990000.0,1925.0,27.0
5442,Southeast Asian,Married,Company/Corporation/Incorporated,Female,Apartment house (5+ units),38.0,112414000.0,1981.0,27.0
