,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
6629,Hispanic,Married,Estate,Male,Single Family Residence,72.0,73509.0,1968.0,29.0
6630,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,72.0,60064.0,1954.0,25.0
6631,Unknown,Unknown,Unknown or not provided,Unknown,Mobile home,60.62957154858583,4409.0,1987.0,21.938150112176217
6632,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,62.0,112098.0,1954.0,25.0
6633,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,48.0,87468.0,1964.0,25.0
6634,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,96.0,80867.0,1950.0,25.0
6635,Hispanic,Married,Married Man,Female,Single Family Residence,45.0,78941.0,1955.0,25.0
6636,Hispanic,Single,Unknown or not provided,Female,Mobile home,61.0,3260.0,1978.0,21.938150112176217
6637,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,49.0,70034.0,1950.0,28.0
6638,Hispanic,Married,Husband and wife,Female,Mobile home,79.0,29881.0,1988.0,25.0
6639,Hispanic,Married,Married,Female,Single Family Residence,74.0,93016.0,1967.0,25.0
6640,Hispanic,Married,Unknown or not provided,Unknown,Single Family Residence,50.0,76181.0,1950.0,25.0
6641,Scandinavian,Married,Unknown or not provided,Female,Single Family Residence,58.0,61404.0,1950.0,25.0
6642,Hispanic,Unknown,Husband and wife,Female,Single Family Residence,36.0,43736.0,1955.0,25.0
6643,Hispanic,Unknown,Unknown or not provided,Female,Mobile home,60.62957154858583,5181.0,1993.0,21.938150112176217
6644,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,80.0,86376.0,1961.0,25.0
6645,Hispanic,Married,Unknown or not provided,Female,Mobile home,45.0,8279.0,1994.0,21.938150112176217
6646,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,82.0,86203.0,1945.0,25.0
6647,Western European,Married,Unknown or not provided,Female,Single Family Residence,65.0,108930.0,1940.0,29.0
6648,Western European,Single,Unknown or not provided,Unknown,Mobile home,54.0,3460.0,1980.0,21.938150112176217
6649,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,65.0,55000.0,1945.0,25.0
6650,Other,Unknown,Unknown or not provided,Female,Single Family Residence,31.0,67398.0,1934.0,28.0
6651,Mediterranean,Married,Unknown or not provided,Female,MISCELLANEOUS,80.0,20020.0,1977.3627560521415,25.0
6652,Hispanic,Unknown,Single / Unmarried,Female,Single Family Residence,34.0,66692.0,1940.0,25.0
6653,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,40.0,48839.0,1954.0,28.0
6654,Hispanic,Married,Husband and wife,Unknown,Single Family Residence,75.0,59833.0,1954.0,28.0
6655,Western European,Separated,Unknown or not provided,Female,Single Family Residence,68.0,48324.0,1954.0,28.0
6656,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,34.0,127278.0,1961.0,25.0
6657,Other,Married,Husband and wife,Female,Single Family Residence,62.0,67704.0,1955.0,28.0
6658,Western European,Married,Husband and wife,Female,Single Family Residence,77.0,144781.0,1985.0,25.0
6659,Western European,Married,Unknown or not provided,Female,Single Family Residence,67.0,260000.0,1988.0,25.0
6660,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,54.0,72333.0,1950.0,25.0
6661,Western European,Married,Estate,Female,Single Family Residence,82.0,157938.0,1960.0,28.0
6662,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,53.0,266797.0,2002.0,13.0
6663,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,65.0,109709.0,1983.0,29.0
6664,Western European,Married,Unknown or not provided,Female,Single Family Residence,74.0,60718.0,1955.0,25.0
6665,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,81.0,90678.0,1964.0,25.0
6666,Other,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,32497.0,1960.0,25.0
6667,Western European,Married,Unknown or not provided,Female,Single Family Residence,65.0,46761.0,1954.0,28.0
6668,Hispanic,Married,Married Woman,Female,Single Family Residence,35.0,49404.0,1937.0,28.0
6669,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,43.0,97878.0,1940.0,29.0
6670,Western European,Separated,Unknown or not provided,Female,Single Family Residence,82.0,46670.0,1940.0,28.0
6671,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,66.0,45269.0,1955.0,25.0
6672,Hispanic,Single,Unknown or not provided,Female,MISCELLANEOUS,53.0,21250.0,1962.0,25.0
6673,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,68.0,59220.0,1940.0,28.0
6674,Western European,Married,Unknown or not provided,Female,Single Family Residence,66.0,43711.0,1960.0,25.0
6675,Western European,Married,Estate,Unknown,Single Family Residence,70.0,69324.0,1950.0,25.0
6676,Hispanic,Single,Unknown or not provided,Female,Mobile home,38.0,28895.0,1989.0,26.0
6677,Western European,Separated,Unknown or not provided,Female,Single Family Residence,68.0,48324.0,1954.0,28.0
6678,Hispanic,Married,Estate,Male,Single Family Residence,72.0,73509.0,1968.0,29.0
6679,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,66.0,87867.0,1940.0,25.0
6680,Hispanic,Married,Separate Estate/Property,Female,Single Family Residence,71.0,59216.0,1953.0,28.0
6681,Polynesian,Married,Unknown or not provided,Male,Single Family Residence,57.0,57768.0,1956.0,28.0
6682,Hispanic,Married,Husband and wife,Female,Single Family Residence,69.0,104527.0,1968.0,25.0
6683,Hispanic,Single,Husband and wife,Male,Single Family Residence,61.0,93009.0,1947.0,25.0
6684,Hispanic,Unknown,Estate,Male,Single Family Residence,55.0,177956.0,2003.0,12.0
6685,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,69.0,58001.0,1940.0,25.0
6686,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,71.0,56770.0,1954.0,25.0
6687,Hispanic,Married,Husband and wife,Male,Single Family Residence,71.0,56450.0,1954.0,25.0
6688,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,71.0,95712.0,1964.0,25.0
6689,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,75.0,63546.0,1945.0,25.0
6690,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,41.0,31985.0,1939.0,29.0
6691,Hispanic,Married,Husband and wife,Female,Single Family Residence,63.0,124028.0,1965.0,25.0
6692,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,49.0,64228.0,1954.0,25.0
6693,Western European,Single,Unknown or not provided,Unknown,Mobile home,54.0,3460.0,1980.0,21.938150112176217
6694,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,60.0,50871.0,1948.0,28.0
6695,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,85.0,30471.0,1955.0,25.0
6696,Hispanic,Married,Unmarried Man,Male,Single Family Residence,31.0,46710.0,1952.0,29.0
6697,Western European,Single,Unknown or not provided,Unknown,Single Family Residence,69.0,59344.0,1953.0,25.0
6698,Hispanic,Married,Married Man,Male,Single Family Residence,56.0,77164.0,1961.0,25.0
6699,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,65.0,55000.0,1945.0,25.0
6700,Other,Married,Unknown or not provided,Male,Single Family Residence,91.0,121333.0,1955.0,25.0
6701,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,84.0,76951.0,1963.0,25.0
6702,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,68.0,72971.0,1961.0,25.0
6703,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,87.0,53984.0,1950.0,25.0
6704,Hispanic,Married,Husband and wife,Unknown,Single Family Residence,75.0,59833.0,1954.0,28.0
6705,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,66.0,97201.0,1945.0,25.0
6706,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,70.0,126295.0,1968.0,25.0
6707,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,54.0,73177.0,1950.0,29.0
6708,Eastern European,Single,Unknown or not provided,Male,Mobile home,74.0,21046.0,1965.0,25.0
6709,Hispanic,Single,Unknown or not provided,Male,MISCELLANEOUS,64.0,19278.0,1977.3627560521415,25.0
6710,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,26.0,164376.0,2013.0,2.0
6711,Western European,Single,Unknown or not provided,Female,Single Family Residence,86.0,101146.0,1960.0,25.0
6712,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,84.0,81471.0,1960.0,25.0
6713,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,79.0,123047.0,1966.0,28.0
6714,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,64.0,88695.0,1955.0,25.0
6715,Western European,Married,Unknown or not provided,Female,Single Family Residence,31.0,258399.0,1960.0,28.0
6716,Hispanic,Single,Unmarried,Male,Single Family Residence,48.0,130543.0,2003.0,12.0
6717,Western European,Married,Unknown or not provided,Female,Single Family Residence,59.0,210000.0,1970.0,25.0
6718,Western European,Married,Unknown or not provided,Female,Single Family Residence,62.0,101367.0,1981.0,25.0
6719,Western European,Married,Unknown or not provided,Female,Single Family Residence,63.0,127640.0,1981.0,25.0
6720,Other,Married,Unknown or not provided,Female,Single Family Residence,62.0,260219.0,1993.0,22.0
6721,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,77.0,130654.0,1981.0,25.0
6722,Western European,Single,Unknown or not provided,Female,Single Family Residence,64.0,148181.0,2006.0,9.0
6723,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,154407.0,2014.0,25.0
6724,Western European,Separated,Unknown or not provided,Female,Condominium,43.0,84894.0,1979.0,21.938150112176217
6725,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,180075.0,1988.0,27.0
6726,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,132975.0,1989.0,26.0
6727,Jewish,Unknown,Unknown or not provided,Male,Condominium,60.62957154858583,173940.0,2006.0,21.938150112176217
6728,Western European,Single,Single Man,Male,Single Family Residence,69.0,108427.0,1999.0,16.0
6729,Other,Single,Single Man,Female,Single Family Residence,76.0,113000.0,1982.0,28.0
6730,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,336912.0,1964.0,29.0
6731,Western European,Married,Husband and wife,Female,Single Family Residence,58.0,133826.0,1981.0,25.0
6732,Unknown,Unknown,Married,Unknown,Single Family Residence,60.62957154858583,94219.0,1974.0,25.0
6733,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,35.0,123976.0,1982.0,25.0
6734,Other,Unknown,Unknown or not provided,Female,Condominium,60.62957154858583,55975.0,1981.0,21.938150112176217
6735,Other,Married,Unknown or not provided,Female,Single Family Residence,73.0,152425.0,1986.0,25.0
6736,Western European,Married,Unknown or not provided,Female,Single Family Residence,65.0,145564.0,1983.0,25.0
6737,Western European,Married,Husband and wife,Female,Single Family Residence,64.0,172000.0,2010.0,5.0
6738,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,59.0,216810.0,1999.0,16.0
6739,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,52.0,102857.0,1981.0,25.0
6740,Western European,Separated,Unmarried Woman,Female,Single Family Residence,51.0,141131.0,2008.0,7.0
6741,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,229277.0,1969.0,25.0
6742,Western European,Single,Husband and wife,Female,Single Family Residence,47.0,145978.0,1979.0,25.0
6743,East Asian,Single,Single / Unmarried,Unknown,Single Family Residence,48.0,144000.0,2005.0,10.0
6744,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,203879.0,1971.0,25.0
6745,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,60.62957154858583,205416.0,1988.0,8.0
6746,East Asian,Unknown,Married,Unknown,Single Family Residence,60.62957154858583,241348.0,1997.0,18.0
6747,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,158000.0,1977.0,28.0
6748,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,56.0,111990.0,1994.0,21.0
6749,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,87381.0,1977.0,25.0
6750,Western European,Married,Husband and wife,Female,Single Family Residence,76.0,455980.0,1983.0,28.0
6751,Western European,Married,Company/Corporation/Incorporated,Female,Single Family Residence,56.0,151808.0,1982.0,25.0
6752,East Asian,Unknown,Unknown or not provided,Unknown,Condominium,60.62957154858583,76907.0,1982.0,21.938150112176217
6753,Western European,Single,Unknown or not provided,Female,Condominium,78.0,112941.0,1982.0,21.938150112176217
6754,East Asian,Married,Unknown or not provided,Female,Single Family Residence,78.0,380000.0,1962.0,29.0
6755,Western European,Married,Husband and wife,Female,Single Family Residence,54.0,268746.0,1986.0,28.0
6756,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,115562.0,1971.0,25.0
6757,Western European,Married,Unknown or not provided,Male,Single Family Residence,81.0,120781.0,1960.0,25.0
6758,Other,Married,Husband and wife,Male,Condominium,68.0,121220.0,1983.0,21.938150112176217
6759,Western European,Married,Unknown or not provided,Female,Single Family Residence,57.0,188266.0,1996.0,19.0
6760,Other,Married,Unknown or not provided,Female,Single Family Residence,78.0,130767.0,2000.0,15.0
6761,Unknown,Unknown,Single / Unmarried,Unknown,Condominium,60.62957154858583,151050.0,2003.0,21.938150112176217
6762,Other,Married,Unknown or not provided,Female,Single Family Residence,79.0,154670.0,1974.0,25.0
6763,Western European,Married,Unknown or not provided,Female,Single Family Residence,61.0,190453.0,1978.0,29.0
6764,Western European,Unknown,Single Man,Female,Condominium,60.62957154858583,78665.0,1979.0,21.938150112176217
6765,Hispanic,Married,Single Man,Female,Single Family Residence,37.0,140000.0,2006.0,9.0
6766,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,38.0,130943.0,1995.0,20.0
6767,Other,Married,Husband and wife,Female,Single Family Residence,60.0,386945.0,1982.0,25.0
6768,Western European,Married,Unknown or not provided,Male,Single Family Residence,56.0,127192.0,1983.0,25.0
6769,Hispanic,Single,Unknown or not provided,Female,Mobile home,55.0,75001.0,1976.0,25.0
6770,Western European,Married,Husband and wife,Male,Single Family Residence,72.0,146336.0,1960.0,25.0
6771,Unknown,Unknown,Unmarried Man,Unknown,Single Family Residence,60.62957154858583,127512.0,1984.0,25.0
6772,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,164992.0,2001.0,14.0
6773,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,56.0,243364.0,1974.0,28.0
6774,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,45.0,155715.0,2002.0,13.0
6775,Western European,Married,Husband and wife,Female,Single Family Residence,80.0,305918.0,1978.0,28.0
6776,Western European,Separated,Trust,Male,Single Family Residence,78.0,207330.0,1987.0,28.0
6777,Western European,Married,Unknown or not provided,Male,Single Family Residence,64.0,129500.0,1978.0,28.0
6778,Jewish,Married,Unknown or not provided,Female,Single Family Residence,74.0,130721.0,1977.0,25.0
6779,Western European,Married,Husband and wife,Male,Single Family Residence,56.0,203945.0,1988.0,28.0
6780,Western European,Single,Single / Unmarried,Unknown,Single Family Residence,42.0,285338.0,1972.0,28.0
6781,East Asian,Unknown,Unmarried Man,Male,Condominium,60.62957154858583,198794.0,2003.0,21.938150112176217
6782,Hispanic,Married,Unmarried Woman,Female,Single Family Residence,43.0,117983.0,1993.0,22.0
6783,Western European,Single,Single Man,Male,Condominium,59.0,151050.0,2003.0,21.938150112176217
6784,Western European,Married,Husband and wife,Female,Single Family Residence,83.0,138675.0,1977.0,25.0
6785,Hispanic,Single,Unmarried Woman,Female,Single Family Residence,60.62957154858583,109229.0,2007.0,8.0
6786,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,71.0,84838.0,1979.0,25.0
6787,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,60.62957154858583,188319.0,1994.0,22.0
6788,Hispanic,Unknown,Unknown or not provided,Female,Condominium,60.62957154858583,48436.0,1978.0,25.0
6789,Unknown,Unknown,Single / Unmarried,Unknown,Single Family Residence,60.62957154858583,143029.0,1965.0,28.0
6790,Western European,Married,Unknown or not provided,Female,Single Family Residence,64.0,135375.0,1984.0,25.0
6791,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,184584.0,1990.0,25.0
6792,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,60.62957154858583,160375.0,1977.0,17.0
6793,Mediterranean,Single,Unknown or not provided,Male,Single Family Residence,50.0,224960.0,1995.0,8.0
6794,Western European,Unknown,Husband and wife,Female,Single Family Residence,60.62957154858583,150221.0,1984.0,25.0
6795,Western European,Single,Single Man,Male,Single Family Residence,65.0,203000.0,1956.0,29.0
6796,Unknown,Unknown,Single / Unmarried,Unknown,Single Family Residence,60.62957154858583,110000.0,1983.0,25.0
6797,Other,Unknown,Unmarried Woman,Male,Condominium,60.62957154858583,60502.0,1982.0,21.938150112176217
6798,Western European,Single,Married,Female,Single Family Residence,33.0,130081.0,1999.0,16.0
6799,East Asian,Single,Married Woman,Female,Single Family Residence,66.0,168693.0,1969.0,25.0
6800,African American,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,107857.0,2003.0,12.0
6801,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,92559.0,1981.0,25.0
6802,Western European,Married,Unknown or not provided,Male,Single Family Residence,60.0,156213.0,1977.0,25.0
6803,Other,Married,Husband and wife,Female,Single Family Residence,48.0,301395.0,1965.0,28.0
6804,East Asian,Married,Unknown or not provided,Male,Single Family Residence,51.0,431532.0,1991.0,7.0
6805,Western European,Married,Husband and wife,Female,Single Family Residence,58.0,168027.0,1982.0,25.0
6806,East Asian,Single,Unknown or not provided,Female,Single Family Residence,61.0,223469.0,1997.0,18.0
6807,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,71.0,166000.0,1985.0,28.0
6808,Eastern European,Married,Unknown or not provided,Male,Single Family Residence,64.0,107525.0,1981.0,25.0
6809,Western European,Married,Unknown or not provided,Male,Single Family Residence,74.0,113606.0,1975.0,25.0
6810,Western European,Married,Unknown or not provided,Male,Single Family Residence,64.0,166028.0,1972.0,25.0
6811,Southeast Asian,Single,Unknown or not provided,Unknown,Single Family Residence,73.0,745000.0,1992.0,23.0
6812,Western European,Married,Unknown or not provided,Male,Single Family Residence,67.0,439447.0,1993.0,22.0
6813,Western European,Single,Unknown or not provided,Male,Condominium,37.0,60544.0,1978.0,28.0
6814,Jewish,Married,Married,Female,Single Family Residence,60.0,657919.0,1963.0,29.0
6815,Jewish,Married,Unknown or not provided,Female,Single Family Residence,69.0,394625.0,1968.0,29.0
6816,Jewish,Married,Married,Female,Single Family Residence,60.0,657919.0,1963.0,29.0
6817,Western European,Married,Unknown or not provided,Male,Single Family Residence,66.0,435546.0,1960.0,29.0
6818,Western European,Married,Unknown or not provided,Female,Single Family Residence,93.0,189827.0,1965.0,29.0
6819,Western European,Separated,Unknown or not provided,Female,Single Family Residence,70.0,342475.0,1962.0,29.0
6820,Jewish,Married,Unknown or not provided,Female,Single Family Residence,78.0,296090.0,1964.0,28.0
6821,Western European,Married,Unknown or not provided,Female,Single Family Residence,92.0,289637.0,1957.0,29.0
6822,Western European,Married,Unknown or not provided,Male,Single Family Residence,81.0,360524.0,1963.0,28.0
6823,Western European,Married,Unknown or not provided,Female,Single Family Residence,43.0,285000.0,1957.0,29.0
6824,Western European,Married,Unknown or not provided,Male,Single Family Residence,71.0,435000.0,1960.0,29.0
6825,Western European,Married,Unknown or not provided,Female,Single Family Residence,78.0,288897.0,1965.0,29.0
6826,Western European,Married,Unknown or not provided,Female,Single Family Residence,52.0,494207.0,1960.0,28.0
6827,Western European,Married,Unknown or not provided,Female,Single Family Residence,38.0,420000.0,1961.0,29.0
6828,Western European,Married,Unknown or not provided,Female,Single Family Residence,58.0,335000.0,1960.0,29.0
6829,Western European,Married,Unknown or not provided,Female,Single Family Residence,36.0,480000.0,1959.0,1.0
6830,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,55.0,344500.0,1959.0,28.0
6831,Mediterranean,Single,Unknown or not provided,Male,Single Family Residence,85.0,354071.0,1964.0,28.0
6832,East Asian,Married,Husband and wife,Female,Single Family Residence,36.0,689294.0,1960.0,29.0
6833,Western European,Single,Unknown or not provided,Female,Single Family Residence,34.0,408982.0,1955.0,28.0
6834,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,704000.0,1964.0,4.0
6835,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,46.0,882406.0,2013.0,3.0
6836,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,456793.0,2008.0,21.938150112176217
6837,Middle Eastern,Unknown,Unknown or not provided,Female,Condominium,30.0,346600.0,1972.0,28.0
6838,Western European,Married,Single Man,Male,Single Family Residence,60.0,1146500.0,1931.0,29.0
6839,African American,Married,Unknown or not provided,Female,Residential - Vacant Land,39.0,104.0,1996.0,20.0
6840,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,643000.0,1997.0,19.0
6841,Jewish,Unknown,Limited Partnership,Male,"Multi-Family Dwellings (Generic, any combination)",37.0,376000.0,1950.0,21.938150112176217
6842,Western European,Married,Unknown or not provided,Female,Single Family Residence,39.0,2497164.0,1926.0,28.0
6843,Western European,Single,Revocable Trust,Female,Single Family Residence,77.0,410000.0,1999.0,17.0
6844,Western European,Married,Unknown or not provided,Female,Single Family Residence,74.0,1324400.0,1938.0,29.0
6845,Western European,Unknown,Married,Male,Single Family Residence,71.0,390000.0,1999.0,17.0
6846,Western European,Single,Unknown or not provided,Female,Single Family Residence,23.0,800000.0,1949.0,28.0
6847,Western European,Married,Unknown or not provided,Male,Single Family Residence,89.0,359641.0,1979.0,1.0
6848,Jewish,Single,Single Woman,Female,Single Family Residence,57.0,473960.0,1992.0,23.0
6849,Western European,Married,Unknown or not provided,Female,Single Family Residence,95.0,1234265.0,1934.0,28.0
6850,Eastern European,Unknown,Single Woman,Female,Single Family Residence,38.0,433228.0,1923.0,0.0
6851,Jewish,Married,Single / Unmarried,Female,"Duplex (2 units, any combination)",54.0,608967.0,1926.0,29.0
6852,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.62957154858583,370778.0,1972.0,21.938150112176217
6853,Eastern European,Unknown,Unknown or not provided,Female,Single Family Residence,40.0,603000.0,2010.0,21.938150112176217
6854,Unknown,Unknown,Executor,Unknown,Single Family Residence,60.62957154858583,401000.0,1935.0,14.0
6855,Scandinavian,Single,Trust,Female,Single Family Residence,56.0,586200.0,1998.0,18.0
6856,Jewish,Married,Unknown or not provided,Female,Single Family Residence,57.0,695085.0,1997.0,19.0
6857,Western European,Married,Unknown or not provided,Female,Condominium,39.0,257000.0,1972.0,28.0
6858,East Asian,Unknown,Single / Unmarried,Unknown,Single Family Residence,60.62957154858583,463873.0,2008.0,21.938150112176217
6859,Polynesian,Single,Unknown or not provided,Female,Condominium,72.0,400000.0,1978.0,21.938150112176217
6860,Mediterranean,Single,Unknown or not provided,Female,Single Family Residence,58.0,1017598.0,2008.0,6.0
6861,Western European,Single,Unknown or not provided,Unknown,Single Family Residence,65.0,1473300.0,2005.0,11.0
6862,Western European,Unknown,Husband and wife,Female,Single Family Residence,76.0,975000.0,2009.0,7.0
6863,Western European,Single,Single / Unmarried,Male,Single Family Residence,45.0,257003.0,1984.0,28.0
6864,Hispanic,Unknown,Husband and wife,Female,Condominium,59.0,87024.0,1960.0,21.938150112176217
6865,Western European,Married,Single / Unmarried,Female,Single Family Residence,59.0,731465.0,1926.0,29.0
6866,Western European,Married,Unknown or not provided,Female,Single Family Residence,72.0,540000.0,1996.0,20.0
6867,Western European,Single,Husband and wife,Female,Single Family Residence,54.0,1707598.0,2006.0,9.0
6868,Mediterranean,Single,Single Man,Male,"Duplex (2 units, any combination)",49.0,477659.0,1938.0,25.0
6869,Other,Single,Unknown or not provided,Male,Single Family Residence,58.0,414334.0,1935.0,29.0
6870,Western European,Single,Unknown or not provided,Female,Single Family Residence,52.0,586738.0,1925.0,29.0
6871,Eastern European,Unknown,Single Woman,Female,Single Family Residence,38.0,433228.0,1923.0,0.0
6872,Scandinavian,Married,Unknown or not provided,Male,Condominium,98.0,300000.0,1972.0,28.0
6873,Middle Eastern,Unknown,Unknown or not provided,Female,Condominium,30.0,346600.0,1972.0,28.0
6874,Jewish,Unknown,Limited Partnership,Male,"Multi-Family Dwellings (Generic, any combination)",37.0,376000.0,1950.0,21.938150112176217
6875,African American,Married,Unknown or not provided,Female,Residential - Vacant Land,39.0,104.0,1996.0,20.0
6876,Western European,Unknown,Married,Male,Single Family Residence,71.0,390000.0,1999.0,17.0
6877,Western European,Married,Unknown or not provided,Male,Single Family Residence,89.0,359641.0,1979.0,1.0
6878,Unknown,Unknown,Executor,Unknown,Single Family Residence,60.62957154858583,401000.0,1935.0,14.0
6879,Western European,Married,Unknown or not provided,Female,Condominium,39.0,257000.0,1972.0,28.0
6880,Western European,Married,Unknown or not provided,Female,Single Family Residence,72.0,540000.0,1996.0,20.0
6881,Western European,Married,Single / Unmarried,Female,Single Family Residence,59.0,731465.0,1926.0,29.0
6882,Other,Single,Unknown or not provided,Male,Single Family Residence,58.0,414334.0,1935.0,29.0
6883,Western European,Single,Unknown or not provided,Female,Single Family Residence,72.0,640000.0,1915.0,28.0
6884,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,60.62957154858583,455137.0,1930.0,29.0
6885,Western European,Single,Unknown or not provided,Female,Single Family Residence,72.0,640000.0,1915.0,28.0
6886,Scandinavian,Married,Unknown or not provided,Male,Condominium,98.0,300000.0,1972.0,28.0
6887,Western European,Married,Unknown or not provided,Female,Single Family Residence,74.0,600000.0,1939.0,28.0
6888,Western European,Married,Unknown or not provided,Male,Single Family Residence,56.0,1399900.0,2013.0,28.0
6889,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.62957154858583,96218.0,1965.0,21.938150112176217
6890,Scandinavian,Married,Unknown or not provided,Male,Condominium,98.0,300000.0,1972.0,28.0
6891,Unknown,Unknown,Single Man,Unknown,Single Family Residence,60.62957154858583,490000.0,1998.0,21.938150112176217
6892,Western European,Unknown,Single Man,Male,"Duplex (2 units, any combination)",60.62957154858583,609000.0,1923.0,28.0
6893,Western European,Married,Unknown or not provided,Male,Single Family Residence,74.0,647247.0,1938.0,29.0
6894,Western European,Married,Unknown or not provided,Male,Single Family Residence,74.0,647247.0,1938.0,29.0
6895,Western European,Married,Unknown or not provided,Female,Condominium,73.0,322094.0,1972.0,29.0
6896,Western European,Married,Unknown or not provided,Female,Single Family Residence,64.0,483567.0,1935.0,28.0
6897,Jewish,Single,Unknown or not provided,Male,Single Family Residence,93.0,1671805.0,1931.0,29.0
6898,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,435296.0,1940.0,29.0
6899,Western European,Married,Unknown or not provided,Female,Single Family Residence,61.0,1062778.0,1936.0,28.0
6900,Western European,Single,Unknown or not provided,Female,Single Family Residence,82.0,453750.0,1930.0,29.0
6901,Jewish,Separated,Unknown or not provided,Female,Single Family Residence,62.0,316630.0,1991.0,25.0
6902,East Asian,Single,Unknown or not provided,Female,Single Family Residence,38.0,621580.0,2006.0,10.0
6903,East Asian,Married,Company/Corporation/Incorporated,Female,Single Family Residence,76.0,427659.0,1936.0,29.0
6904,Western European,Married,Husband and wife,Female,Single Family Residence,65.0,717962.0,1993.0,23.0
6905,Hispanic,Single,Married Woman,Female,Single Family Residence,51.0,119807.0,1972.0,29.0
6906,East Asian,Single,Unknown or not provided,Male,Single Family Residence,64.0,111700.0,1979.0,28.0
6907,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.62957154858583,71544.0,1975.0,21.938150112176217
